comment_id,video_id,video_title,source_url,author,comment,like_count,published_at,updated_at,total_reply_count,clean_comment,jumlah_kata,jumlah_karakter,label,label_confidence,label_reason,score_kritik,score_pro_peserta,score_netral,hits_kritik,hits_pro_peserta,hits_netral,manual_review_required,label_source
UgxtVcEtLAPb50_nxRF4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Naira_bliss09,mayoritas anggota MPR kan BUDEG. makanya suara rakyat dari dulu TIDAK PERNAH DI DENGAR.,0,2026-05-12T00:54:20Z,2026-05-12T00:54:20Z,0,mayoritas anggota mpr budeg makanya suara rakyat dulu tidak pernah dengar,14,87,kritik_juri_panitia,0.91,"kritik kuat terhadap juri/panitia/sistem; kritik=9, pro=0",9,0,0,"mpr, authority+negative_context",,,False,weighted_rule_based_3class
UgzlWM1NqVmnCYBuEtt4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@hafizhyudarta7353,beginii yaa kualitas juri? Hahaha🤭,0,2026-05-12T00:54:12Z,2026-05-12T00:54:51Z,0,begini yaa kualitas juri hahaha,5,34,kritik_juri_panitia,0.71,"skor tertinggi: kritik_juri_panitia=4, kedua=pro_peserta=0",4,0,0,juri,,,True,weighted_rule_based_3class
Ugy-2KNdalCNQXzBq-F4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@ajurbersyukur,"memalukan, juri sekelas lomba bergengsi begini? jangan mentang-mentang kalian adalah juri tapi kalian sombong sekali sampai tidak mau mengakui kesalahan, semoga kalian cepat kena balasannya",0,2026-05-12T00:54:08Z,2026-05-12T00:54:08Z,0,malu juri kelas lomba gengsi begini jangan mentang mentang kalian juri kalian sombong sekali tidak mau aku salah moga kalian cepat kena balas,25,189,kritik_juri_panitia,0.98,"kritik kuat terhadap juri/panitia/sistem; kritik=23, pro=0",23,0,0,"memalukan, juri, salah, authority+negative_context",,,False,weighted_rule_based_3class
Ugx4wWcBHC_V-2QehE94AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@npchannelz,"Di Sepak Bola ada VAR sistem, Badminton ada Challenge system....dan saatnya Cerdas Cermat untuk adopsi salah satu sistem tersebut......",0,2026-05-12T00:53:20Z,2026-05-12T00:53:20Z,0,sepak bola var sistem badminton challenge system saat cerdas cermat adopsi salah satu sistem sebut,19,135,kritik_juri_panitia,0.98,"kritik kuat terhadap juri/panitia/sistem; kritik=15, pro=0",15,0,0,"salah, sistem, authority+negative_context",,,False,weighted_rule_based_3class
Ugx3Kjl-jzTYqmTWG2R4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@miyoasato3782,juri sama mc bolot bet taiiiiiiii,0,2026-05-12T00:53:18Z,2026-05-12T00:53:18Z,0,juri sama bolot bet taiiiiiiii,6,33,kritik_juri_panitia,0.71,"skor tertinggi: kritik_juri_panitia=4, kedua=pro_peserta=0",4,0,0,juri,,,False,weighted_rule_based_3class
UgypByUKXYZVQ3HTg4l4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@bligreskun49,Ya begini lah hidup di indonesia 😂😂😂😂,0,2026-05-12T00:52:36Z,2026-05-12T00:52:36Z,0,begini hidup indonesia,7,37,netral,0.5,tidak ada indikator kuat,0,0,0,,,,True,weighted_rule_based_3class
UgwAG6UpZt51z-jBlFd4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@YusakValentinomangowal,Spill juri nya gaes,0,2026-05-12T00:52:16Z,2026-05-12T00:52:16Z,0,spill juri gaes,4,19,kritik_juri_panitia,0.95,"kritik kuat terhadap juri/panitia/sistem; kritik=10, pro=0",10,0,0,"juri, authority+negative_context",,,False,weighted_rule_based_3class
UgzkxW9Wwo_w5kLNDJ94AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@YusakValentinomangowal,Cerdas cermat juri nya g cerdas jir,0,2026-05-12T00:51:54Z,2026-05-12T00:51:54Z,0,cerdas cermat juri cerdas jir,7,35,kritik_juri_panitia,0.71,"skor tertinggi: kritik_juri_panitia=4, kedua=pro_peserta=0",4,0,0,juri,,,False,weighted_rule_based_3class
Ugym0h9AhJhMIpGBt954AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@virtualwarrior8841,"Cih najis, juri kek goblok, makanya korek kuping, denger yg bener.. kebanyakan tai kuping makanya pendengaran nya gak jelas tu juri.",0,2026-05-12T00:50:54Z,2026-05-12T00:50:54Z,0,cih najis juri kek goblok makanya korek kuping denger benar banyak tai kuping makanya dengar tidak jelas juri,21,132,kritik_juri_panitia,0.95,"kritik kuat terhadap juri/panitia/sistem; kritik=10, pro=0",10,0,0,"juri, authority+negative_context",,,False,weighted_rule_based_3class
UgzRlUQC-IanqJQ41ql4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@leowhaldy2223,"Hasil lomba tidak sah...juru kurang kompeten. Prilaku juri otoriter tidak sesuai dengan 4 pilar....untuk panitia acara, kalau pilih juri jangan asal2an. Musti ada seleksi juri. Ngaco nih acara..😮",0,2026-05-12T00:50:36Z,2026-05-12T00:50:36Z,0,hasil lomba tidak sah juru kompeten prilaku juri otoriter tidak sesuai pilar panitia acara kalau pilih juri jangan asal musti seleksi juri ngaco acara,28,195,kritik_juri_panitia,0.98,"kritik kuat terhadap juri/panitia/sistem; kritik=14, pro=0",14,0,0,"juri, panitia, authority+negative_context",,,False,weighted_rule_based_3class
Ugy2xqUYmjXuqLo-NRZ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@qianahasan460,Lomba empat pilar ujung ujungnya dewanya doyan korupsi,0,2026-05-12T00:50:33Z,2026-05-12T00:50:33Z,0,lomba empat pilar ujung ujung dewa doyan korupsi,8,54,netral,0.5,tidak ada indikator kuat,0,0,0,,,,True,weighted_rule_based_3class
UgxZQEuHBCLHd7vjXIZ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@YulitaaaLende,"Jawaban grup A dan C sama persis lohhh
“Anggota Badan pemeriksaan keuangan dipilih oleh dewan perwakilan rakyat dengan memperhatikan pertimbangan dewan perwakilan daerah dan di resmikan oleh presiden”

Saya sampai catattt  dibuku sambil mndengar jawabannya dri Grup A dan C sama persiss


Btw, juri yg bahas artikulasi jga cadel pdhal 🤣🤣🤣🤣 lebih jelas suara anak grup C dripada Juri Cadel atau telinganya cadel jga bukkk",0,2026-05-12T00:50:24Z,2026-05-12T00:51:29Z,0,jawab grup sama persis lohhh anggota badan periksa uang pilih dewan wakil rakyat perhati timbang dewan wakil daerah resmi presiden catattt buku mndengar jawab dri grup sama persiss btw juri bahas artikulasi jga cadel pdhal jelas suara anak grup dripada juri cadel telinga cadel jga bukkk,65,420,kritik_juri_panitia,0.8,"kritik kuat terhadap juri/panitia/sistem; kritik=10, pro=5",10,5,0,"juri, authority+negative_context",anak,,False,weighted_rule_based_3class
UgyDPa4naleEtWFt0zB4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@sandrosidabutar91,Sebegitu susahnya cari juri kawan kawan... Modelan begini aja tembus..,0,2026-05-12T00:50:10Z,2026-05-12T00:50:10Z,0,begitu susah cari juri kawan kawan model begini aja tembus,10,70,kritik_juri_panitia,0.71,"skor tertinggi: kritik_juri_panitia=4, kedua=pro_peserta=0",4,0,0,juri,,,False,weighted_rule_based_3class
UgytIW2-KZbsBZl1k6B4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@osyebing3712,😢😢😢😢😢 mau bingung tapi kocak,0,2026-05-12T00:49:47Z,2026-05-12T00:49:47Z,0,mau bingung kocak,5,28,netral,0.5,tidak ada indikator kuat,0,0,0,,,,True,weighted_rule_based_3class
Ugz8Tbvh_yzuNTiSJ214AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@AbdulSyakur-x9p,Juri ga becus,0,2026-05-12T00:49:15Z,2026-05-12T00:49:15Z,0,juri tidak becus,3,13,kritik_juri_panitia,0.95,"kritik kuat terhadap juri/panitia/sistem; kritik=10, pro=0",10,0,0,"juri, authority+negative_context",,,False,weighted_rule_based_3class
Ugxicm2YMn2jDYapq0J4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@GalluZ,1:10:01 momen yang kalian cari,0,2026-05-12T00:49:04Z,2026-05-12T00:49:04Z,0,momen kalian cari,5,30,netral,0.5,tidak ada indikator kuat,0,0,0,,,,True,weighted_rule_based_3class
UgymbiqUpFwf-AYwBpd4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@abece_de,"cuma pgin bilang, juri GBLK!",0,2026-05-12T00:48:13Z,2026-05-12T00:48:13Z,0,cuma pgin bilang juri gblk,5,28,kritik_juri_panitia,0.71,"skor tertinggi: kritik_juri_panitia=4, kedua=pro_peserta=0",4,0,0,juri,,,False,weighted_rule_based_3class
UgwSdI2JYLAkAfVdKJN4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@dyaharumanggraeni8641,"percuma direkam toh ktk ada rprotes g mau dilihat lg rekaman videonya..
lain kali dikorek dulu telinga jurinya, atau periksa dl k THT agar tdk merugikan org lain",0,2026-05-12T00:48:02Z,2026-05-12T00:48:02Z,0,percuma rekam ktk rprotes mau lihat rekam video kali korek dulu telinga juri periksa tht tidak rugi orang,28,161,kritik_juri_panitia,0.98,"kritik kuat terhadap juri/panitia/sistem; kritik=32, pro=0",32,0,6,"protes, juri, protes, merugikan, jurinya, authority+negative_context",,"video, lihat",False,weighted_rule_based_3class
UgxlDwc_q_HRR3V7Yld4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@armencida5749,"Harusnya walk out aja klo juri nya bias gini
Kemenangan tim C dirampas oleh juri yang tidak adil & kompeten",0,2026-05-12T00:46:55Z,2026-05-12T00:46:55Z,0,harus walk out aja kalau juri bias gin menang tim rampas juri tidak adil kompeten,20,107,kritik_juri_panitia,0.98,"kritik kuat terhadap juri/panitia/sistem; kritik=27, pro=0",27,0,0,"tidak\s+adil, juri, adil, harusnya, authority+negative_context",,,False,weighted_rule_based_3class
UgxzYY8WPlu2ScPM_rl4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@dyaharumanggraeni8641,"MC : juri kompeten dan teliti?? preeeetttt!!!
juri : tone deaf!!!
bodyshaming",0,2026-05-12T00:45:04Z,2026-05-12T00:45:04Z,0,juri kompeten teliti preeeetttt juri tone deaf bodyshaming,12,77,kritik_juri_panitia,0.71,"skor tertinggi: kritik_juri_panitia=4, kedua=pro_peserta=0",4,0,0,juri,,,False,weighted_rule_based_3class
Ugw5Zbv2fl137pP28aJ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@AlwiMustopa-c5i,"Memalukan, acara cerdas cermat. tapi merusak mental anak.

Jurinya tidak cermat dan bersifat angkuh.
Juri cewek bilang artikulasi 😂, kalo kurang jelas pake alat bantu dengar.",0,2026-05-12T00:44:20Z,2026-05-12T00:44:20Z,0,malu acara cerdas cermat rusak mental anak juri tidak cermat sifat angkuh juri cewek bilang artikulasi kalo jelas pake alat bantu dengar,26,174,kritik_juri_panitia,0.98,"kritik kuat terhadap juri/panitia/sistem; kritik=22, pro=9",22,9,0,"memalukan, juri, jurinya, authority+negative_context","anak, mental",,False,weighted_rule_based_3class
UgwBQiu5SnkISyiaPq54AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@nurpadlihidayatullah7037,HA MALU2IN NEGARA. GIMANA ANAK INDONESIA MAU PADA PINTER. PINTER JUGA DI KIBULIN.. PANTESAN DI PEMERINTAHAN BANYAK YANG PLONGA-PLONGO,0,2026-05-12T00:44:14Z,2026-05-12T00:44:14Z,0,malu negara gimana anak indonesia mau pinter pinter kibulin pantesan perintah banyak plonga plongo,19,133,pro_peserta,0.75,"skor tertinggi: pro_peserta=5, kedua=kritik_juri_panitia=0",0,5,0,,anak,,False,weighted_rule_based_3class
UgwafDZBEP1IcvXK7YV4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@imyourdad8049,mpr tai juri lol tlol,0,2026-05-12T00:44:03Z,2026-05-12T00:44:03Z,0,mpr tai juri lol tlol,5,21,kritik_juri_panitia,0.83,"skor tertinggi: kritik_juri_panitia=7, kedua=pro_peserta=0",7,0,0,"juri, mpr",,,False,weighted_rule_based_3class
UgwiaX0QdJUGGOQ_elR4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Yudhachennel,"grup B : 90
grup C : 70

kalo ga ada kejadian 
grup B : 90-10= 80 poin
grup C : 70+5(poin pengurangan)+10(poin jawaban benar) = 85 poin

blom lagi grup c kena mentalnya karna protes di abaikan.",0,2026-05-12T00:43:42Z,2026-05-12T00:43:42Z,0,grup grup kalo tidak jadi grup poin grup poin kurang poin jawab benar poin blom grup kena mental protes abai,38,193,kritik_juri_panitia,0.91,"skor tertinggi: kritik_juri_panitia=12, kedua=pro_peserta=4",12,4,0,"protes, protes",mental,,False,weighted_rule_based_3class
UgwZ1B36hB5gDyZUsCN4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@dipsnu,Gen Z sedang bertarung dengan KETOLOLAN Gen Dino,0,2026-05-12T00:43:09Z,2026-05-12T00:45:52Z,0,gen sedang tarung tolol gen dino,8,48,netral,0.5,tidak ada indikator kuat,0,0,0,,,,True,weighted_rule_based_3class
Ugxe7wz50G61ywqFdo94AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@MBAHAk,"Budeg budeg aja gak usah nyalahin artikulasi... 😂

Seperti budeg nya mendengar suara rakyat",0,2026-05-12T00:42:58Z,2026-05-12T00:42:58Z,0,budeg budeg aja tidak usah nyalahin artikulasi budeg dengar suara rakyat,14,91,netral,0.5,tidak ada indikator kuat,0,0,0,,,,True,weighted_rule_based_3class
UgxoduDuNqMQgkVTUHZ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@kojekchannel1835,Artikulasi anying budeg,0,2026-05-12T00:40:53Z,2026-05-12T00:40:53Z,0,artikulasi anying budeg,3,23,netral,0.5,tidak ada indikator kuat,0,0,0,,,,True,weighted_rule_based_3class
UgxwlAGFwVlDZvw4oZx4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@agungfirmansyah3205,Mpr2😂😂,0,2026-05-12T00:40:38Z,2026-05-12T00:40:38Z,0,mpr,1,6,kritik_juri_panitia,0.67,"skor tertinggi: kritik_juri_panitia=3, kedua=pro_peserta=0",3,0,0,mpr,,,True,weighted_rule_based_3class
Ugy-tmT-YiYCmezE9c54AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Chan-re1iv,"""Sangat berkompeten dan sangat TELITI"" 🤣🤣🤣🤣🤣🤣",0,2026-05-12T00:40:32Z,2026-05-12T00:40:32Z,0,kompeten teliti,6,45,netral,0.5,tidak ada indikator kuat,0,0,0,,,,True,weighted_rule_based_3class
UgxDNBIvYfBL1uzAXXp4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@ululazmi8389,"Jadi juri harus cerdas dan cermat jg
Jelas kan siapa yg yg tidak cerdas dan cermat
MEMALUKAN",0,2026-05-12T00:39:45Z,2026-05-12T00:39:45Z,0,jadi juri cerdas cermat jelas siapa tidak cerdas cermat malu,17,92,kritik_juri_panitia,0.98,"kritik kuat terhadap juri/panitia/sistem; kritik=18, pro=0",18,0,5,"memalukan, juri, authority+negative_context",,"siapa, apa",False,weighted_rule_based_3class
UgwrkiMOACkiy8SorVh4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@anginawan3113,Anak buah Puan 😅 dia aja masih baca TAP2 gitu kok jadi jurig😂🤣,0,2026-05-12T00:38:39Z,2026-05-12T00:38:39Z,0,anak buah puan aja baca tap gitu jadi jurig,13,62,kritik_juri_panitia,0.64,"skor tertinggi: kritik_juri_panitia=6, kedua=pro_peserta=5",6,5,0,"juri, kok",anak,,True,weighted_rule_based_3class
UgxOfu9mu4SPTpWGfpB4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@ginaabimanyu4595,"Pesertanya cerdas2, jurinya bodoh2",0,2026-05-12T00:37:33Z,2026-05-12T00:37:33Z,0,serta cerdas juri bodoh,4,34,kritik_juri_panitia,0.72,"skor tertinggi: kritik_juri_panitia=8, kedua=pro_peserta=5",8,5,0,"juri, jurinya",peserta,,True,weighted_rule_based_3class
UgyjcHzquChUuflo7ml4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@taqimgaplex6277,JURI BUDEKKK HARUS PERIKSA KE DOKTER THT,0,2026-05-12T00:37:27Z,2026-05-12T00:37:27Z,0,juri budekkk periksa dokter tht,7,40,kritik_juri_panitia,0.71,"skor tertinggi: kritik_juri_panitia=4, kedua=pro_peserta=0",4,0,0,juri,,,False,weighted_rule_based_3class
Ugy11T1ugQw1ubPogqx4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@ZainabBella-y5w,"Juri Taek...
MC muka tembok...
Ga ada adil adiknya sama sekali
Perbanyak dislike kawan biar tayangan gak mutu begini cepet di take down pihak YouTube",0,2026-05-12T00:37:15Z,2026-05-12T00:37:15Z,0,juri taek muka tembok tidak adil adik sama sekali banyak dislike kawan biar tayang tidak mutu begini cepet take down pihak youtube,25,149,kritik_juri_panitia,0.96,"kritik kuat terhadap juri/panitia/sistem; kritik=14, pro=5",14,5,3,"juri, adil, authority+negative_context",adik,like,False,weighted_rule_based_3class
UgwTcJ01vN5GEmw_BxR4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@ElissaMayong,"Viralkan ini membawa Marwah MPR, jadi kalau kualitas lombanya seperti ini patut dipertanyakan orang-orangnya...",13,2026-05-12T00:37:06Z,2026-05-12T00:37:06Z,0,viralkan bawa marwah mpr jadi kalau kualitas lomba patut tanya orang orang,14,111,kritik_juri_panitia,0.67,"skor tertinggi: kritik_juri_panitia=3, kedua=pro_peserta=0",3,0,0,mpr,,,True,weighted_rule_based_3class
UgwX6jeSkpXrA1bNqvV4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@user-Alin557,"Ini gambaran yang terjadi di Indonesia saat ini yang pejabat2 nya salah ngotot ,merasa paling berkuasa  , merasa yang paling benar ,anti kritik, arogan, congek bermental korup.",0,2026-05-12T00:35:44Z,2026-05-12T00:35:44Z,0,gambar jadi indonesia jabat salah ngotot rasa paling kuasa rasa paling benar anti kritik arogan congek mental korup,27,176,kritik_juri_panitia,0.63,"skor tertinggi: kritik_juri_panitia=5, kedua=pro_peserta=4",5,4,0,salah,mental,,True,weighted_rule_based_3class
UgxgahNp3iFSCMWkzQ14AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@sigtss2918,mc sampah juri juga sama sampahnya,0,2026-05-12T00:34:55Z,2026-05-12T00:34:55Z,0,sampah juri sama sampah,6,34,kritik_juri_panitia,0.95,"kritik kuat terhadap juri/panitia/sistem; kritik=10, pro=0",10,0,0,"juri, authority+negative_context",,,False,weighted_rule_based_3class
UgxLR7Gh87xCtKSLkBt4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@NewbeeTalk,"1:12:12 tolong juri dan MC di blacklist dari acara apapun. Kupingnya udah ga fungsi. Tolong ke THT mungkin masih bisa di selamatkan.

Udah antri kritik ga mau evaluasi. Sungguh contoh kesombongan yang nyata. Pintar tapi bangsat",0,2026-05-12T00:34:25Z,2026-05-12T00:34:25Z,0,juri blacklist acara apa kuping udah tidak fungsi tht mungkin selamat udah antri kritik tidak mau evaluasi sungguh contoh sombong nyata pintar bangsat,36,227,kritik_juri_panitia,0.98,"kritik kuat terhadap juri/panitia/sistem; kritik=15, pro=0",15,0,2,"juri, evaluasi, authority+negative_context",,apa,False,weighted_rule_based_3class
UgwMdUveaUU3mHWkirl4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@muhammadalfarizi5893,"eww, teliti dan berkompeten bgt ni?? ew",0,2026-05-12T00:33:46Z,2026-05-12T00:33:46Z,0,eww teliti kompeten,7,39,netral,0.5,tidak ada indikator kuat,0,0,0,,,,True,weighted_rule_based_3class
UgyY5SDNURsWeeag4m54AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Behcinema,Ini gambaran buat adik² yg klo sebelum berkegiatan itu bersihin dulu Kuping nya ya biar JELAS pendengaran nya.. 😇,0,2026-05-12T00:33:05Z,2026-05-12T00:33:05Z,0,gambar buat adik kalau giat bersihin dulu kuping biar jelas dengar,19,113,pro_peserta,0.75,"skor tertinggi: pro_peserta=5, kedua=kritik_juri_panitia=0",0,5,0,,adik,,False,weighted_rule_based_3class
UgyHtlJFPF71NbGtvNB4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@fancysen_squiliam,"Juri tolol, goblok, ada masalah personal apa ama tu anak",0,2026-05-12T00:32:40Z,2026-05-12T00:32:40Z,0,juri tolol goblok masalah personal apa ama anak,10,56,kritik_juri_panitia,0.98,"kritik kuat terhadap juri/panitia/sistem; kritik=15, pro=5",15,5,2,"juri, salah, authority+negative_context",anak,apa,False,weighted_rule_based_3class
UgxIjWao0hiK85jjLgN4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@m.r.r3940,"SUARA RAKYAT AJA KGA DIDNGER, JDI GA HERAN SAMA TUH JURI PEJABAT KNTL",0,2026-05-12T00:32:17Z,2026-05-12T00:32:17Z,0,suara rakyat aja kga didnger jadi tidak heran sama tuh juri jabat kntl,13,69,kritik_juri_panitia,0.95,"kritik kuat terhadap juri/panitia/sistem; kritik=10, pro=0",10,0,0,"juri, authority+negative_context",,,False,weighted_rule_based_3class
